Rank,Name,Symbol,Price (USD),1h %,24h %,7d %,Market Cap,Volume (24h)
485,Chia,XCH,2.498909433297121,0.04998234,-5.080096,-17.64705123,36013598.051493384,1649841.17997536
486,PumpMeme,PM,1.1222009943675042,0.63890652,-0.90378024,-2.73017967,35919426.26072999,154293.50406877
487,Enjin Coin,ENJ,0.018490853463863893,0.0501612,1.5308261,-5.62838218,35870183.94724915,8947799.26592689
488,Mango,MNGO,0.03184223113389708,-0.36311459,1.73497892,0.55209968,35582642.16089197,1076.99713563
489,Celo Dollar,CUSD,0.999936269129264,0.03573989,0.01302651,0.01773107,35551899.721427314,405046.67262567
490,Gravity (by Galxe),G,0.0033110696817262647,-0.04715421,-0.55203832,-3.4024784,35094027.55661668,1985892.11476914
491,UNIPOLY,UNP,0.15999918767906382,0.95336889,-4.70923905,-5.3466935,35076621.91488116,259216.28004645
492,iShares Silver Trust Tokenized ETF (Ondo),SLVon,77.21362840507098,0.22202459,-4.79537174,1.89895497,35074465.706579626,8407620.91107361
493,Tokenlon Network Token,LON,0.2835786573831876,0.76088206,-1.22773379,-4.59354665,35012062.454100735,19840.33445908
494,Cyber,CYBER,0.5404606227989848,-0.38696585,1.15721101,-3.78886885,34687573.462173045,7246693.64371295
495,iExec RLC,RLC,0.39780753644733113,0.37461308,0.54366843,2.69034546,34609170.13706451,3071230.8106869
496,Alphabet tokenized stock (xStock),GOOGLX,309.53909646156444,-0.02339985,0.29501675,1.46561382,34547434.151893705,10852911.59100522
497,Mango Network,MGO,0.021546181890799942,-0.63370644,-3.06690895,-4.65421195,34537733.67653944,52789265.66894199
498,WOO,WOO,0.01823247787296791,0.43505675,0.09016181,-2.57871059,34437177.631691925,3296291.17781738
499,GMT,GMT,0.011062439428958126,0.49423097,-0.05308483,-7.16232827,34419675.75506864,58439626.63767844
500,SUPERFORTUNE,GUA,0.2743354013696459,-0.97169367,-1.65265171,6.26536076,34291925.17120574,1069188593.7625351
501,SwftCoin,SWFTC,0.0034291426344423797,0.19261978,-2.3932004,-5.76873423,34291426.3444238,819387.01890087
502,THENA,THE,0.2734516161171804,0.17765055,-0.67093453,0.37817878,34183984.94969218,5089847.39542755
503,LAB,LAB,0.14757067233629645,2.26634359,-6.71787218,-23.97960622,34000282.9062827,6435933.33315652
504,Pocket Network,POKT,0.014619748589075846,-0.53609881,-6.0078071,5.92671989,33939167.869410135,2492932.18103644
505,Ark,ARK,0.1757231658581426,0.26907749,1.74076422,-2.32252661,33810915.07809879,4425337.97951343
506,Hive,HIVE,0.06372999898858206,-0.01216212,1.53809514,-1.2993246,33702122.97649786,2394381.2183651
507,ECOMI,OMI,0.00011896135309382507,4.83449068,5.09213217,-5.65269507,33613753.70993588,853206.20289201
508,COTI,COTI,0.012297039777037031,0.63165619,3.95951829,0.26076989,33245808.84779363,5294454.15434684
509,Klickl Token,KLK,0.33071193416341926,-0.50214596,0.52469789,-1.64821751,33071193.416341927,473812.07920661
510,Solayer,LAYER,0.08286726793655884,0.00312368,0.51433855,-5.04825249,33001723.43326597,8451697.4419139
511,SPDR S&P 500 Tokenized ETF (Ondo),SPYon,678.599843776273,0.13736211,-0.85086395,-1.34830708,32787514.774901338,4175443.12298116
512,io.net,IO,0.1094310664617412,-0.09940215,-0.42866803,-5.20171655,32648026.342998717,12383541.1222054
513,Brevis,BREV,0.13013309750968127,0.15356636,-5.91326086,-12.33303775,32533274.377420317,23925995.93473227
514,Manta Network,MANTA,0.06995569499115802,-0.54430163,2.8847574,4.43030488,32527443.77558837,8477084.15765139
515,Block Street,BSB,0.15681327161403985,-1.89417275,3.00717658,27.48474002,32577957.17781678,801312860.6903386
516,OpenLedger,OPEN,0.1508788292200861,0.22609159,-0.50852171,2.08670119,32514387.696928553,3111507.11150372
517,Quai Network,QUAI,0.04127388618264808,-0.07238744,-4.143504,-9.64803053,32296174.417909186,426741.60989055
518,Wibegram,WIBE,1.5788379408873652,-0.03718717,1.35778684,8.39944394,32185659.773381688,436914.17611701
519,Bancor,BNT,0.29120299540264083,0.22576216,-0.53062243,-4.31233029,31890409.93798603,1754794.51256639
520,GeorgePlaysClashRoyale,CLASH,0.03182503016408764,1.33664254,1.91064746,-8.90406498,31815154.229599558,1480277.5728103
521,PlaysOut,PLAY,0.03650090891672461,-4.33382422,15.98819565,73.53458148,31711685.504776336,30325525.59798579
522,MobileCoin,MOB,0.15974902952144773,-0.12594709,0.08850289,-2.89436308,31694163.84557017,14820.26563077
523,Chintai,CHEX,0.025309012723359503,-7.80873059,4.09855941,-21.86722953,31608978.810621686,350657.72597637
524,EthereumPoW,ETHW,0.2931448446548984,0.15589728,-2.47700143,-10.25486177,31606583.727338366,5071592.06436375
525,Steem,STEEM,0.05815111225311585,-0.08437234,-2.28693675,0.41162028,31508101.071836688,7956503.20942785
526,Liquity USD,LUSD,1.0114721850014634,-0.14450752,-0.35557084,-0.43588495,31117967.918680757,2300.65117559
527,Bounce Token,AUCTION,4.720037621090322,-0.07696158,-1.55063341,-2.57567677,31106931.830986805,7569266.65833316
528,deBridge,DBR,0.015908315270494747,-0.64376744,-1.09155409,3.79798231,30618488.124492537,3277212.66653898
529,Liquity BOLD,BOLD,1.0048667354270973,0.0192098,-0.02983169,0.03609796,30151127.576133907,12713.30021432
530,Wiki Cat,WKC,5.536402510626476e-08,0.43021989,1.45034855,3.95865686,29909528.08132163,159197.07584795
531,Civic,CVC,0.029846029871189766,0.0768621,1.62781017,-4.10386062,29846029.871189766,7725269.90616362
532,WAX,WAXP,0.006541072732695779,0.00245284,2.11200939,2.05655325,29826367.164610494,3559164.60688381
533,Lisk,LSK,0.1309315214641375,0.19437136,-1.48790679,-2.6277488,29710034.63240343,2187232.74658057
534,Spell Token,SPELL,0.00017313223033877165,0.06817899,-0.31658715,-1.82900595,29694002.49820571,3012724.31927056
535,CARV,CARV,0.05678369046922726,0.06308364,-0.82229756,-8.40618627,29649748.549782947,3651588.03823049
536,AIHub,AIH,25.30040485103784,0.66676344,-5.36666667,12.94505911,29601473.675714273,0.0
537,BOOK OF MEME,BOME,0.0004274632013967716,0.42006792,-4.77413352,-0.51575732,29438056.58049696,18305225.69751246
538,Micron Technology Tokenized Stock (Ondo),MUon,419.4556946117205,0.42808752,1.79359787,3.91825134,29164539.33260222,11222208.09467204
539,Constellation,DAG,0.010147433413238016,-0.00665327,0.4816757,-11.70111269,29158125.473285776,809761.24346554
540,Stronghold SHx,SHX,0.005015765180285509,-0.76622919,-2.67930825,-8.66096336,29060867.17757578,504376.35906955
541,Big Time,BIGTIME,0.013795396618160921,0.24149518,4.30790721,-1.81212558,28906610.783698183,18732769.34701421
542,Xertra,STRAX,0.013972836948085689,0.27915822,0.78967317,-4.78189355,28890477.186478112,1041821.90682744
543,IQ,IQ,0.0011387934702507543,0.2082516,0.01350446,-2.25484941,28750009.75664998,1675869.38650466
544,SMART,SMART,0.004275525392189184,0.36979537,0.87317855,-0.77079769,28733369.5731867,431532.38495394
545,GUNZ,GUN,0.01746358999876942,1.09621543,-3.67213708,-16.96216638,28682491.279633407,17380300.67429886
546,USDK,USDK,1.0015969549566068,0.0,-0.36197774,-0.30243002,28645745.026739713,0.0
547,SmarDex,SDEX,0.00296780765244717,0.13735929,-0.59438857,-4.88613978,28588840.20499925,410567.26653804
548,BounceBit,BB,0.028250868809494272,-1.51216541,3.68753856,0.99662122,28571961.34767273,5419703.31464173
549,Velvet,VELVET,0.07823858237771354,-6.34552363,-15.37010932,-9.17581519,28571934.132541142,2483536.56079511
550,Collect on Fanable,COLLECT,0.052732835093711294,-0.88788763,6.28244256,37.37572814,28317532.445322964,21676454.24050282
551,UNS TOKEN,UNS,0.26772316856306966,0.0,3.64825967,-5.70928523,28272691.037568122,0.0
552,Uquid Coin,UQC,2.8226941889757278,-0.07127558,-0.32252208,0.17191328,28226941.88975728,37853.72519237
553,Zentry,ZENT,0.0035237660797795317,0.86818045,-3.2035777,-3.65938476,28223999.259666223,1254292.86370048
554,Vitalum,VAM,0.0830678905313571,3.79492103,-7.84937315,-54.71612365,28219729.904596332,520801.77111487
555,QANplatform,QANX,0.015750767017703685,0.33810262,-1.81708591,-11.83965601,28124581.48494859,248086.009231
556,Blast,BLAST,0.0004907245875263792,-0.17594805,-0.65812991,-7.52277152,28110998.03409775,2161353.13948523
557,MiL.k,MLK,0.052348669172850415,-0.04851468,-0.31793904,-3.1524904,28085854.56288327,439172.46941013
558,Yield Guild Games,YGG,0.03916439036420009,-0.38724445,0.22612831,-2.16755471,28044811.550607592,19337297.40673741
559,Neiro,NEIRO,6.662490983836013e-05,0.17825967,-2.49180109,-7.62392126,28028054.28637365,16147847.13814439
560,Holoworld AI,HOLO,0.05847635896896157,0.13710997,-2.4062065,-4.34569382,27992262.27928054,3422991.56857913
561,Giggle Fund,GIGGLE,28.146216001595157,0.66854092,-0.3387916,-8.16436935,27949813.974097196,15185918.34285226
562,Audius,AUDIO,0.019916032515991243,-0.1491092,-3.04987556,0.36710803,27933151.820837583,4850457.8925267
563,TerraClassicUSD,USTC,0.0049677932026470865,0.10206784,-0.72713636,-5.3314146,27718482.92445272,1358314.13004351
564,KernelDAO,KERNEL,0.09631307634310272,0.65752492,4.64714784,28.31860063,27575206.18790258,23335624.87511686
565,Electronic USD,eUSD,0.9997458829223455,0.01956839,-0.12289441,-0.02280555,27487724.124389727,1250259.66128116
566,Liquity,LQTY,0.2870083994232163,-0.5246152,0.16292926,-4.13629197,27452659.950959414,5982431.86678889
567,Space and Time,SXT,0.0195819856489294,0.83635685,-9.57909574,3.89977992,27414779.90850116,21890143.89357075
568,MicroStrategy tokenized stock (xStock),MSTRX,138.85612770691168,1.29791906,-2.27749906,-6.4139308,27368445.967014916,3482836.32506088
569,Ontology Gas,ONG,0.06146157891036195,-0.29654515,2.15142083,-3.49512988,27340033.442325693,15193290.6319143
570,Shentu,CTK,0.17411275316698668,-0.55835084,-0.8451234,-3.62941313,27292561.63391371,1761470.06429921
571,tokenbot,CLANKER,27.519575360430938,2.31838463,-0.17097328,-7.02178878,27141931.289231595,7772990.26021301
572,aixbt,AIXBT,0.027139203748136977,-0.60610098,5.05837011,-9.90936893,27109754.11298138,23023466.8127787
573,Kyber Network Crystal v2,KNC,0.13282645264993723,-0.01848589,1.19736331,-5.61123893,27059798.494050063,3598954.03811923
574,Autonomi,ANT,0.08372889981775793,0.19645654,-5.43164455,-11.19205618,26852156.581353918,403111.20986196
575,Aergo,AERGO,0.05453580076749845,-0.31925308,-0.8161422,-2.89827035,26722542.14532897,4450825.07981756
576,Coin98,C98,0.02658366142468864,-0.2866676,4.80841243,-0.46745631,26583631.75732249,7322525.52170294
577,Secret,SCRT,0.07948109407540975,-0.40272271,1.87494926,5.8281499,26577679.105112314,2290471.21679485
578,Invesco QQQ Tokenized ETF (Ondo),QQQon,609.136764812335,0.22260317,-0.51719435,-0.44469789,26544317.898889482,4047108.94898261
579,Illuvium,ILV,3.89157386918742,-1.29164525,1.89789698,4.80247091,26490773.145788513,12791297.91225426
580,XPIN Network,XPIN,0.0013568115106958778,-2.44507525,4.88002183,-3.17073051,26350471.00953076,4517654.47946848
581,Osmosis,OSMO,0.03429020642834891,0.18713168,1.58530814,-1.82623243,26255630.440895405,1938784.32386913
582,Ergo,ERG,0.3161247443723777,-0.08779583,-3.0450534,-3.07354761,26227585.30961505,152081.83202132
583,sUSD,SUSD,0.7855846289568282,0.1859772,-1.39853073,-6.54073213,26074418.899908457,103138.90070024
584,peaq,PEAQ,0.013563918753669012,0.29323697,-1.02969095,-12.93289192,26059388.35507739,934537.4250017
585,Usual,USUAL,0.015363747470760863,-0.23618577,2.22187895,-8.26784517,25874653.024898533,17344784.92283104
586,GameBuild,GAME,0.0013652983773459629,0.4176826,-0.78109725,-1.73367777,25783556.77615102,877271.78264429
587,Phala Network,PHA,0.030585232955437903,0.09323463,-11.19614072,-35.93409704,25440410.026506778,21899502.5444041
588,Animecoin,ANIME,0.00457840186527982,0.32309583,-1.13869979,-4.87369837,25357957.888077896,5725984.18250835
589,Mey Network,MEY,0.08873164947604423,1.09558166,-3.36858856,-13.79279531,25227231.64460341,1127250.98502458
590,Cobak Token,CBK,0.2511573978239265,0.03043623,-0.89875014,-1.50960199,25115739.78239265,782651.834038
591,Apple tokenized stock (xStock),AAPLX,261.3590999016707,0.07125732,-0.13600208,-1.5478104,25091597.266693562,15575846.63262914
592,Allora,ALLO,0.12497965217284408,3.06887277,0.0669246,6.35919492,25058420.26065524,15637580.0108245
593,Power Protocol,POWER,0.11877224129431471,-0.81141923,-2.52493935,-28.75705488,24942170.67180609,9024890.14364688
594,Tradoor,TRADOOR,1.7361132926509206,-0.48145838,-4.60598645,19.67717508,24911489.63624806,5288497.53034765
595,aPriori,APR,0.1151702762726749,0.40969388,6.24885769,13.28438112,24869581.532630738,3253699.77717641
596,Humidifi,WET,0.10784947612478091,0.88754969,0.74891856,-9.32756784,24805379.50869961,8620288.19296382
597,Isiklar Coin,ISIKC,0.24797364016483375,-0.03174404,-0.03308376,0.00646547,24797364.016483374,456852.70844006
598,API3,API3,0.2865263217229142,0.12943879,0.95758113,-1.14490979,24762171.472358614,13440632.31735697
599,MetaMask USD,mUSD,1.000019331409488,0.00239325,0.00051602,0.00898375,24637856.661703963,2275103.54428954
600,Bifrost,BFC,0.01776252234125899,0.01865641,-2.586421,-4.68506561,24630198.472301282,491142.20733328
601,Momentum,MMT,0.11982769467686716,0.55786338,-0.4449836,0.91136863,24456284.152017746,3865398.62639543
602,Xai,XAI,0.012225839185701252,0.78591206,26.80471509,23.60222129,24439376.493202608,163605490.23076817
603,Wirex Token,WXT,0.0024417495789601086,0.08738469,-0.68027335,0.31727399,24417495.789601088,296198.05600605
604,USDB,USDB,1.0005944883985287,-0.07943994,-0.03366296,-0.01552432,24356339.93877994,431023.22976307
605,Radix,XRD,0.0018156930673066355,2.39511736,1.71685031,-17.15006929,24300609.33995006,270570.16796429
606,Ore,ORE,55.216465588572724,0.10343539,-5.46633733,-12.77516872,24200049.23651237,434018.46780561
607,Metal DAO,MTL,0.2714432899537236,0.19178421,-0.4316895,-6.3507508,24200039.27511876,911426.4573869
608,AO,AO,3.9395157670536527,0.06536505,-2.82472265,10.00099101,24145658.82340903,1299914.44620177
609,Venom,VENOM,0.024340938166662652,-0.04620383,-0.60801282,-2.60321394,24071222.80289117,557289.79719764
610,Flux,FLUX,0.05954434599474777,-0.58244355,-2.13419479,-1.67697353,24069908.13746487,9106390.64341965
611,NVIDIA Tokenized Stock (Ondo),NVDAon,185.63887903031417,0.02956595,0.14038475,1.57090326,23995492.338634335,43422692.00670113
612,UPCX,UPC,0.2171271329752664,0.00219136,-0.39171969,-5.579458,23921852.38092787,164222.87525462
613,MediBloc,MED,0.002237090748932364,-0.57740838,-1.763079,-2.5040925,23811687.48453411,129430.14588769
614,Metis,METIS,3.24998115602962,0.06533938,-0.45267769,-4.96486307,23722374.064944264,3512757.84442745
615,Cheelee,CHEEL,0.4162169311396967,-1.97030241,-1.26433426,-2.22534193,23652823.83153121,1719026.91484757
616,USD CoinVertible,USDCV,0.999693246728442,0.03298437,0.00234004,0.01958804,23624200.97540084,55144542.7233103
617,Arkham,ARKM,0.10459225053133603,-0.07989016,-0.45282938,-6.80514241,23543715.59460374,20840230.60948573
618,Janction,JCT,0.0020523900338885927,-1.01415555,8.98878475,28.38263171,23589529.677629896,63860977.66315614
619,Tether Gold Tokens,XAUT0,5143.5462976763965,0.03200581,-1.11810906,0.74545074,23556631.893667642,3146462.73619337
620,Comtech Gold,CGO,166.4217878991511,0.16857691,-0.88309688,0.62379471,23465472.093780305,1092404.32459485
621,MEET48,IDOL,0.02244536080515584,3.16316837,13.3313594,28.60049059,23486825.54651507,10747561.94674977
622,SATS (Ordinals),SATS,1.1166467484164817e-08,0.14677765,-3.68118592,-5.06830834,23449581.716746114,4595191.19823464
623,CROSS,CROSS,0.06962791030239844,-0.11988876,1.36402485,-30.27990057,23340869.316230778,4670206.5752226
624,Aevo,AEVO,0.025432372008275816,-0.9197938,3.58125367,4.93414768,23301988.00021896,10957893.2431321
625,Lista DAO,LISTA,0.08525896752142692,-0.43563525,1.1680064,-3.27711791,23263022.685937397,4134230.60779556
626,Renzo,REZ,0.0033023406938914378,1.38844122,1.23213263,9.85785682,23173161.77257997,5050284.0045987
627,Coinbase tokenized stock (xStock),COINX,196.57309720380852,1.44342615,-1.43427392,-6.39146377,22999050.126437727,12892493.82547472
628,Taiko,TAIKO,0.11817386355092906,-0.69652303,-1.08827587,-3.44761748,22978203.617832404,2422936.01561097
629,Enso,ENSO,1.115113337694096,0.6488759,-8.73995897,-15.47564319,22960183.623121437,29109571.42541021
630,QuarkChain,QKC,0.0031808176013673733,0.28882754,0.3589268,-2.55198005,22956293.542980947,928897.32766421
631,DIA,DIA,0.1909153540062121,-0.12796551,-0.12768046,1.95979558,22848005.761244256,4578271.7739688
632,dKargo,DKA,0.004510695713778906,-0.1114588,-0.41886182,-3.53267436,22553478.56889453,452064.51486219
633,Cartesi,CTSI,0.02485481623512914,-0.7886794,-0.04919142,-0.16983597,22537133.69415942,8894972.92848813
634,Doodles,DOOD,0.002886336550513388,-0.25553474,-2.66826475,-9.38382153,22513425.094004426,8993187.96267127
635,Euler,EUL,0.9283189099731525,1.01685639,-1.49106053,-22.04434797,22480572.56268954,7013007.43902023
636,StrikeX,STRX,0.02573865736267086,-0.91255244,0.49939552,-9.70979547,22461637.085382335,3061.21753774
637,Limitless,LMTS,0.16931757324975383,-1.61729838,-4.21892482,7.28440417,22281969.140470915,6908108.81124726
638,Faith Tribe,FTRB,0.0069302707124815,0.33222153,-0.02829645,-0.06641526,22377614.00630902,626425.79493284
639,Dent,DENT,0.00022237746780026364,-1.28919944,-10.16240374,-15.59928288,22237746.78002635,13267485.8451149
640,Infinex,INX,0.011144891048927748,0.70721661,-3.29755554,-9.2353826,22226256.218876608,3349324.18866121
641,Smooth Love Potion,SLP,0.0006017336121953257,0.60913137,8.94586403,7.62435288,21897371.279861774,27952862.68787107
642,Hippo Protocol,HP,0.016634038146323766,-0.02905248,-0.96148387,-3.09260439,21856056.97965553,259641.26018064
643,Tensor,TNSR,0.04719130384894795,-0.24947312,1.58322438,3.0320593,21807214.643727254,40731224.8724151
644,Biconomy,BICO,0.021708750538222157,-0.7671013,5.74645487,3.5666023,21714021.66462504,5921762.15503755
645,iShares Core S&P 500 Tokenized ETF (Ondo),IVVon,682.0313208436447,0.16951571,-0.75067011,-1.41864822,21502608.56492068,90812.62194604
646,Treasure,MAGIC,0.0655904139759709,-0.02602092,4.01971331,4.6175825,21486920.99163135,31436639.01204417
647,MAP Protocol,MAPO,0.0034667751603193017,-0.11075819,-1.7483977,-2.64930273,21467986.261060335,654372.57210833
648,Adshares,ADS,0.5539582838179294,0.51250948,-0.68087725,-5.01277397,21453558.959659755,718743.84190291
649,Tokamak Network,TOKAMAK,0.48938626373503796,0.16461201,-0.49810695,-1.41429729,21455405.369771536,191846.44462407
650,CoinEx Token,CET,0.030145351184649633,0.08514825,0.205237,2.68053424,21362008.19062621,45111.02290309
651,Corn,CORN,0.04061931797217545,0.07829213,-3.25435066,-10.77442372,21325141.93539211,8812897.13131759
652,Lorenzo Protocol,BANK,0.039889152782785105,1.35996168,0.38633471,5.04184641,21279566.06908104,4188355.863125
653,ZEROBASE,ZBT,0.07599753809540952,-0.25560886,-1.2819103,1.49931728,21215979.18230839,6951070.44826197
654,WINkLink,WIN,2.1125438789579627e-05,0.53279428,0.45951049,-7.31737384,20992387.695028152,6112926.72390244
655,TokenPocket,TPT,0.006055752810726496,0.44543707,-0.50409962,-9.24499769,20992009.14331366,76297.84881588
656,Sonic SVM,SONIC,0.04307252900349803,0.23862871,-2.05935452,-5.96584542,20976054.292729605,21028110.60389452
657,Bitcoin Diamond,BCD,0.1115907026631042,0.0,0.0,0.0,20810873.524253856,0.0
658,Acurast,ACU,0.09581620084797349,-0.04879097,-5.57109333,-4.57426052,20792115.584010247,4696694.0742399
659,Hyperlane,HYPER,0.0886991103301629,-0.01869173,0.57980119,-2.9180443,20776057.939528815,4443372.07933496
660,Adventure Gold,AGLD,0.23932090733629324,0.74228329,-6.08075614,4.94576115,20727584.023717266,8033368.70932604
661,Celer Network,CELR,0.002655743961956475,0.58943231,-0.30292642,0.87450544,20723896.45472748,6111378.21756285
662,BNB Attestation Service,BAS,0.008252466264848705,-0.18494627,-3.42110633,33.23499043,20631165.66212176,4555159.63326932
663,Aurora,AURORA,0.0299885773680829,-0.00430967,-0.93829618,4.37601909,20612050.92162768,271863.65921674
664,Santos FC Fan Token,SANTOS,1.2804046653342196,0.10889125,-2.5017787,-1.6648326,20607926.522773825,4868013.07259943
665,Oho,OHO,0.0008465676363391915,0.58608928,-1.10557279,5.35107029,20422509.939401314,160753.51336528
666,Boundless,ZKC,0.08530902152835423,0.23734211,-0.78403309,0.1294302,20204633.95786585,4783098.05716782
667,Caldera,ERA,0.13597356283651746,0.17690828,-3.14053145,-5.63868626,20192074.081222843,3840150.0738033
668,OLAXBT,AIO,0.08726226979097916,-0.95212672,-12.17364647,8.95328661,20092137.619372953,1864318.67078748
669,WalletConnect Token,WCT,0.05724297002398999,0.43385688,-1.55266885,-5.63678592,20081353.135396775,8075387.4593023
670,USAT,USAT,0.9997392454480506,0.00336749,0.03274471,0.03148097,19996834.37441418,6747532.37640187
671,INFINIT,IN,0.06564697812723101,-0.71243601,-5.73298087,-7.24757488,19983578.361850474,4991572.38923091
672,Magma Finance,MAGMA,0.10506982202714168,-0.70176228,-0.20917122,-15.27983506,19963266.18515692,1646815.48873579
673,Hana Network,HANA,0.03909563134942334,0.72610931,-1.44285623,12.28587087,19930713.292121872,5820604.20801224
674,Lucidum Coin,LUCIC,0.12137438854269705,-0.07674416,-1.00163767,-1.35565104,19918191.974682774,47463.09442375
675,Mira,MIRA,0.08093959093929869,0.09730264,-1.72324049,-10.21386577,19819690.340821847,5283800.38635977
676,Uchain,UCN,395.6874148554221,0.21885529,-7.28959549,-34.94057248,19784370.742771104,4631403.14298544
677,Swarm Network,TRUTH,0.00948135796369034,1.39048375,0.55311881,-1.04146581,19771526.01288067,2216989.25649916
678,Delysium,AGI,0.011731141141083423,1.18283819,-1.26089619,0.39428266,19761715.252478164,1321127.52059554
679,SaucerSwap,SAUCE,0.022195997360015738,0.17837177,0.40514866,21.48702815,19736598.03352067,343129.0732368
680,Gains Network,GNS,0.8039935109912645,0.52535783,0.58657225,-0.66554974,19677850.30380677,1777120.63317636
681,Orderly,ORDER,0.05355997562352178,0.20282642,-1.74189313,-2.50346726,19673164.00894092,4165666.85251857
682,Destra Network,DSYNC,0.020114876083065947,0.95782042,-2.4926681,-10.55184516,19610952.376755785,1854470.64193688
683,SynFutures,F,0.005294231184270727,0.22783105,-1.72787392,-5.98066829,19569881.535070304,3943294.42407156
684,Public Masterpiece Token,PMT,0.11202002968351076,0.11518541,-0.07015553,-0.56053993,19504232.4696107,330106.30423523
685,Clearpool,CPOOL,0.02017986250111431,-0.36813955,-4.29921441,-0.9576344,19362959.959038787,1963297.32651857
686,ChainGPT,CGPT,0.022088979428757583,-0.47736379,3.12396108,-6.34584928,19357713.582126208,9410043.35789431
687,Prom,PROM,1.0594780454474186,0.49404919,4.13428304,-4.40279568,19335474.32941539,2720418.25084933
688,MetaMUI,MMUI,0.04053110261632662,0.0066979,0.02700326,0.01153371,19302795.397386473,552766.57402471
689,iShares 20+ Year Treasury Bond Tokenized ETF (Ondo),TLTon,89.53310072404595,0.06532118,-1.69013843,-2.29575434,19226934.123435143,1605678.65883919
690,Sapien,SAPIEN,0.0762591159831983,2.04716921,2.07462985,-12.11788147,19064778.995799575,5691440.64546086
691,HarryPotterObamaSonic10Inu (ERC-20),BITCOIN,0.019014539609755066,0.09135065,-3.76329662,-10.71985285,19010701.620007534,2344475.50665158
692,Pepecoin,PEP,0.00018638059085432777,0.56983882,-6.93704598,-7.85514909,19001579.517446876,122849.09500801
693,Marlin,POND,0.0023057932673721236,0.38850857,-1.92891119,-6.83014082,18972101.30491848,1376340.03494136
694,NYM,NYM,0.022664580663138704,-0.02935957,-2.2237259,-5.34626372,18799123.262687717,1154663.66825061
695,Goatseus Maximus,GOAT,0.018745023745067618,0.02163567,-3.03709803,-4.8837933,18744713.098722465,4753483.75679134
696,Titan's Tap,TIT,0.0006097079421815705,-0.06706075,20.78730925,20.01859864,18710914.247042123,118901.02052328
697,Capybobo,PYBOBO,0.000777756641554795,-0.5862623,1.85097357,-2.94099158,18578661.775140166,5123265.94323172
698,COINDEPO,COINDEPO,0.07351685241857032,-0.03462326,2.58090397,-2.01898797,18402652.92380031,1551575.04795988
699,Global Commercial Business,GCB,0.015232298266101087,0.00335098,-5.09561752,-18.5996647,18306857.64631519,510.59499507
700,Checkmate,CHECK,0.05871986351775945,0.11839593,-0.38839741,31.04448949,18253797.876962736,13295212.27674142
701,MAX Exchange Token,MAX,0.27721627887190947,-0.06148727,-0.29055282,-4.95294273,18138581.72605571,95754.54176354
702,Gigachad,GIGA,0.0019436948453398896,0.21611777,-5.52907135,-11.4184782,18081050.03593411,848966.00076611
703,Sologenic,SOLO,0.045295475742555144,0.09333325,-1.82724461,-25.45619963,18062748.778819855,12088.66774688
704,Symbol,XYM,0.0028281842771720176,-0.04325749,1.94235595,-1.13266572,17976484.627988417,94043.29450022
705,Palantir tokenized stock (xStock),PLTRX,150.89,-0.46833773,-0.16540955,-1.33394363,17940821.0,1632.65032104
706,Solend,SLND,0.1787355279977055,0.78440203,-0.69496333,0.92294133,17873552.79977055,15.68323295
707,Braintrust,BTRST,0.07308203074656351,-0.619569,-2.99958535,-14.92365917,17638186.024738908,64488.48732449
708,Orbler,ORBR,0.017314139856754878,0.01359175,-13.10620227,-26.53565155,17584011.02616715,33078.75999754
709,STBL,STBL,0.03516148206208181,0.8232,-6.65983495,-15.40767183,17580741.031040903,4059472.59775737
710,MovieBloc,MBL,0.0009124529138873655,-0.0513939,-0.5965404,-0.8535565,17548191.527967468,2462804.77911719
711,Electroneum,ETN,0.0009721946663739555,-0.06129197,1.08417879,-2.28587567,17479882.77752978,230274.53133101
712,龙虾 (Lobster),龙虾,0.01745201671935229,-2.49878904,65.87065356,870.46533471,17452016.71935229,60502207.85715939
713,Banana Gun,BANANA,4.336258744723012,0.05451015,-5.32624818,-4.44994532,17376658.15551367,5176485.89702644
714,Apertum,APTM,0.2075966619935445,-0.29040395,-17.64414112,-35.92394571,17280225.112428103,1222640.26761143
715,Torch of Liberty,LIBERTY,0.017237487167940494,-0.05290534,-0.53538233,-6.09733715,17237487.167940494,349578.77195181
716,FLock.io,FLOCK,0.05506857745646347,-0.43345028,-2.71357065,-5.11490735,17212656.102222793,2405702.90330904
717,Infinity Ground,AIN,0.0589703812178676,1.00411019,3.90747762,54.53432292,17217385.623379525,4621786.91142756
718,B3 (Base),B3,0.00038168793428728585,0.22369927,5.0661368,-0.67302181,17121009.884181652,1728430.32506518
719,OPEN tokenized stock (xStock),OPENX,5.17,0.0,1.37254902,1.1741683,17174950.821551193,222.474923
720,zkPass,ZKP,0.08500491252366793,0.52672287,-3.20364346,-4.43748842,17142657.38727467,6069807.06527706
721,Eclipse,ES,0.12900558480691937,0.61679951,-3.60319164,-14.85229931,17112314.752686366,2496559.27368333
722,ArcBlock,ABT,0.17329283372856116,0.58334136,0.18345385,0.90660469,17078754.865898572,108561.31357926
723,Dymension,DYM,0.03556556825576212,0.57096566,-1.02293143,-5.77441922,17062722.103655465,9699750.35365347
724,Sophon,SOPH,0.008471243239125964,0.21769195,-1.40842249,-3.78470444,16942486.478251927,3113994.72453393
725,Vine Coin,VINE,0.016820992324657433,-0.3424343,-3.19935682,-3.86564018,16820893.148086686,2025139.71189404
